id,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,FPs
TRAIN_2967,81.485,99.9,1.358,279.298,6,3,4,1.017,116.11,[0 0 0 ... 0 0 0]
TRAIN_2968,0.539,59.944,3.935,426.371,3,0,4,3.936,73.91,[0 0 0 ... 0 0 0]
TRAIN_2969,42.49,62.49,5.678,431.527,3,3,7,5.678,79.45,[0 0 0 ... 0 0 0]
TRAIN_2970,0.39,6.53,3.605,353.168,6,0,6,3.605,70.54,[0 0 0 ... 0 0 0]
TRAIN_2971,27.998,36.522,4.025,366.407,3,0,2,2.492,43.16,[0 0 0 ... 0 0 0]
TRAIN_2972,38.443,73.932,2.553,310.393,4,2,3,2.557,70.93,[0 0 0 ... 0 0 0]
TRAIN_2973,50.659,57.531,3.67,272.174,2,0,1,3.67,30.71,[0 0 0 ... 0 0 0]
TRAIN_2974,1.39,0.76,2.563,491.582,5,0,7,2.56,89.67,[0 0 0 ... 0 0 0]
TRAIN_2975,3.87,35.0,3.102,276.293,3,1,3,3.092,67.59,[0 0 0 ... 0 0 0]
TRAIN_2976,0.06,61.61,2.039,342.429,3,0,2,2.039,66.06,[0 0 2 ... 0 0 0]
TRAIN_2977,32.27,46.49,3.307,326.351,3,1,2,3.376,55.73,[0 0 0 ... 0 0 0]
TRAIN_2978,36.122,35.558,0.952,294.393,4,2,9,-0.544,80.48,[0 0 0 ... 0 0 0]
TRAIN_2979,29.976,18.129,2.557,352.433,6,1,9,1.986,68.09,[0 0 0 ... 0 0 0]
TRAIN_2980,7.881,14.452,4.633,351.402,6,2,4,4.626,93.05,[0 0 0 ... 0 0 0]
TRAIN_2981,88.5,96.48,0.147,313.351,4,1,3,0.159,71.53,[0 0 0 ... 0 0 0]
TRAIN_2982,99.9,99.9,4.526,358.407,5,1,5,3.051,72.31,[0 0 0 ... 0 0 0]
TRAIN_2983,99.05,80.57,2.65,284.27,5,1,5,2.65,93.9,[0 0 0 ... 0 0 0]
TRAIN_2984,0.52,34.63,3.507,321.376,4,0,6,3.507,80.53,[0 0 0 ... 0 0 1]
TRAIN_2985,77.387,53.646,2.968,381.511,3,2,0,1.747,57.36,[0 0 0 ... 0 0 0]
TRAIN_2986,0.09,0.3,2.985,443.965,6,1,7,2.351,106.3,[0 0 0 ... 0 0 0]
TRAIN_2987,44.94,43.25,4.438,402.265,3,0,4,4.438,93.19,[0 0 0 ... 0 0 0]
TRAIN_2988,12.606,63.435,3.083,273.285,2,1,1,3.186,46.17,[0 0 0 ... 0 0 0]
TRAIN_2989,2.87,42.07,2.774,365.472,5,1,6,2.773,57.28,[0 1 0 ... 0 0 0]
TRAIN_2990,67.868,99.9,4.106,343.761,4,1,4,4.106,60.55,[0 0 0 ... 0 0 0]
TRAIN_2991,39.125,47.32,3.636,381.382,6,2,7,3.437,110.37,[0 0 0 ... 0 0 0]
TRAIN_2992,99.99,99.99,1.188,296.327,5,0,1,1.188,85.47,[0 0 0 ... 0 0 0]
TRAIN_2993,26.156,56.075,3.06,388.376,6,2,4,3.06,94.07,[0 0 0 ... 0 0 0]
TRAIN_2994,0.47,99.99,3.611,365.445,3,1,6,4.324,71.62,[0 0 0 ... 0 0 0]
TRAIN_2995,83.2,64.18,4.46,387.428,4,1,8,4.46,72.47,[0 0 0 ... 0 0 0]
TRAIN_2996,49.738,91.461,1.498,337.372,4,1,4,1.498,61.88,[0 0 0 ... 0 0 0]
TRAIN_2997,20.0,82.13,3.533,333.344,5,1,5,3.533,81.41,[0 0 0 ... 0 0 0]
TRAIN_2998,99.99,49.89,4.216,356.301,4,0,3,4.214,52.83,[0 0 0 ... 0 0 0]
TRAIN_2999,83.8,83.95,4.22,475.325,5,0,8,4.222,94.49,[0 0 0 ... 1 0 0]
TRAIN_3000,17.339,18.169,1.096,288.299,4,1,4,-0.361,77.92,[0 1 0 ... 0 0 0]
TRAIN_3001,46.53,77.008,1.123,335.441,3,2,5,1.123,70.66,[0 0 0 ... 0 0 0]
TRAIN_3002,0.872,5.667,3.886,449.568,4,0,6,3.886,99.57,[0 0 0 ... 0 0 0]
TRAIN_3003,99.99,99.99,-0.689,293.325,6,1,7,-1.272,104.04,[0 0 0 ... 0 0 0]
TRAIN_3004,90.205,81.472,1.648,274.275,5,4,4,1.385,107.37,[0 0 0 ... 0 0 0]
TRAIN_3005,80.109,91.018,0.652,304.341,4,1,3,0.652,67.87,[0 0 0 ... 0 0 0]
TRAIN_3006,56.19,66.85,1.556,478.542,7,2,9,1.557,179.08,[0 0 0 ... 0 0 0]
TRAIN_3007,9.216,10.78,5.049,550.596,9,0,3,5.049,106.59,[0 0 0 ... 0 0 0]
TRAIN_3008,1.71,16.86,5.055,493.556,5,1,8,5.021,89.35,[0 0 0 ... 0 0 0]
TRAIN_3009,45.994,95.503,2.777,270.369,2,1,2,1.578,28.41,[0 0 0 ... 0 0 0]
TRAIN_3010,97.76,99.99,0.827,271.314,2,2,3,0.823,76.59,[0 0 0 ... 0 0 0]
TRAIN_3011,39.484,54.781,1.74,362.447,4,1,5,1.787,92.68,[0 0 0 ... 0 0 0]
TRAIN_3012,43.457,44.928,2.517,301.16,3,2,2,2.267,96.61,[0 0 0 ... 0 0 0]
TRAIN_3013,4.56,15.62,3.99,444.567,4,1,7,3.991,100.31,[0 0 0 ... 0 0 0]
TRAIN_3014,88.61,99.99,4.399,420.408,3,1,5,4.399,58.64,[0 0 0 ... 0 0 0]
TRAIN_3015,55.74,73.34,1.287,372.802,5,0,2,1.286,85.69,[0 0 0 ... 0 0 0]
TRAIN_3016,53.06,88.27,1.769,389.421,5,0,5,1.769,77.69,[0 0 0 ... 0 0 0]
TRAIN_3017,0.28,0.31,4.061,345.394,3,1,3,4.061,58.22,[0 0 0 ... 0 0 0]
TRAIN_3018,2.198,1.037,3.08,366.862,4,1,7,3.075,86.88,[0 0 0 ... 0 0 1]
TRAIN_3019,77.94,99.84,0.414,304.348,4,1,3,-1.148,74.88,[0 0 0 ... 0 0 0]
TRAIN_3020,0.35,0.65,2.482,352.427,3,0,3,2.482,49.85,[0 0 0 ... 0 0 0]
TRAIN_3021,15.93,73.25,1.972,355.832,3,1,2,1.972,49.77,[0 0 0 ... 0 0 0]
TRAIN_3022,0.85,0.57,6.319,467.579,3,0,5,6.319,54.99,[0 0 0 ... 0 0 0]
TRAIN_3023,49.229,70.337,2.372,277.359,4,1,3,2.268,58.89,[0 0 0 ... 0 0 0]
TRAIN_3024,3.92,91.42,2.187,487.612,5,1,9,2.187,104.4,[0 0 1 ... 0 0 0]
TRAIN_3025,17.58,3.2,2.716,325.719,4,0,4,2.716,63.68,[0 0 0 ... 0 0 0]
TRAIN_3026,7.943,13.369,2.86,367.465,3,1,3,3.09,83.87,[0 0 0 ... 0 0 0]
TRAIN_3027,99.9,99.9,3.512,445.31,6,2,6,3.5,77.53,[0 0 0 ... 0 0 0]
TRAIN_3028,96.031,99.9,2.497,429.552,5,2,6,1.866,78.18,[0 0 0 ... 0 0 0]
TRAIN_3029,0.206,99.9,2.358,338.488,2,2,7,2.358,64.68,[0 0 2 ... 0 0 0]
TRAIN_3030,0.07,84.58,2.915,336.426,4,1,9,2.915,79.47,[0 0 0 ... 0 0 0]
TRAIN_3031,47.23,99.0,3.896,321.348,2,1,2,3.895,48.99,[0 0 0 ... 0 0 0]
TRAIN_3032,0.543,31.118,3.356,280.705,2,0,1,3.351,60.91,[0 0 0 ... 0 0 0]
TRAIN_3033,73.0,99.0,2.125,483.475,6,2,5,2.265,116.85,[0 0 0 ... 0 0 0]
TRAIN_3034,99.9,99.9,3.571,334.48,5,0,5,3.571,85.97,[0 0 0 ... 0 0 0]
TRAIN_3035,9.164,17.971,5.374,485.612,7,0,13,3.87,66.46,[0 0 0 ... 0 0 0]
TRAIN_3036,2.55,3.06,3.946,324.42,3,0,3,3.946,101.19,[0 0 0 ... 0 0 0]
TRAIN_3037,59.481,92.918,2.468,264.363,3,1,6,1.464,41.57,[0 0 0 ... 0 0 0]
TRAIN_3038,0.07,66.86,2.34,315.761,4,1,2,2.339,73.83,[0 0 0 ... 0 0 0]
TRAIN_3039,10.34,80.91,1.842,316.699,5,1,2,1.842,77.75,[0 0 0 ... 0 0 0]
TRAIN_3040,0.9,46.4,4.852,411.499,3,0,3,4.852,54.26,[0 0 0 ... 0 0 0]
TRAIN_3041,8.132,75.492,4.308,420.891,4,1,3,4.308,75.19,[0 0 1 ... 0 0 0]
TRAIN_3042,1.04,1.18,4.612,452.63,4,2,8,4.613,123.08,[0 0 0 ... 0 0 0]
TRAIN_3043,0.4,85.85,2.148,340.464,4,1,4,2.165,111.81,[0 0 0 ... 0 0 0]
TRAIN_3044,2.48,1.65,4.47,428.526,3,0,4,4.47,57.91,[0 0 1 ... 0 0 0]
TRAIN_3045,13.79,28.62,3.886,373.471,2,1,3,3.886,77.22,[0 0 0 ... 0 0 0]
TRAIN_3046,1.41,4.831,3.136,421.491,6,1,7,3.15,140.16,[0 0 0 ... 1 0 0]
TRAIN_3047,72.29,99.99,0.536,348.417,4,2,2,0.536,96.64,[0 0 0 ... 0 0 0]
TRAIN_3048,2.67,45.8,3.355,452.353,5,2,6,3.365,113.18,[0 0 0 ... 0 0 0]
TRAIN_3049,0.22,5.57,3.811,345.476,3,0,7,3.811,46.61,[0 0 0 ... 0 0 0]
TRAIN_3050,0.22,12.84,2.96,392.491,3,0,4,2.96,49.85,[0 0 1 ... 0 0 0]
TRAIN_3051,3.788,17.681,3.331,391.365,5,0,8,3.331,65.07,[0 0 0 ... 0 0 0]
TRAIN_3052,11.291,6.407,1.993,425.456,4,0,5,1.992,82.78,[0 0 0 ... 0 0 0]
TRAIN_3053,92.216,88.391,2.528,293.313,3,1,4,1.06,85.85,[0 0 0 ... 0 0 0]
TRAIN_3054,0.601,6.111,4.832,323.429,2,1,4,4.832,46.17,[0 0 0 ... 0 0 0]
TRAIN_3055,87.065,99.9,1.641,308.763,4,2,7,1.672,75.08,[0 0 0 ... 0 0 0]
TRAIN_3056,90.36,99.99,3.456,350.368,3,2,2,3.456,80.57,[0 0 0 ... 0 0 0]
TRAIN_3057,7.046,14.967,3.071,410.637,4,0,10,2.824,47.1,[0 0 0 ... 0 0 0]
TRAIN_3058,66.85,93.56,0.367,318.328,5,2,7,0.366,108.47,[0 0 0 ... 0 0 0]
TRAIN_3059,70.398,80.763,5.133,336.408,5,2,3,5.107,90.48,[0 0 0 ... 0 0 0]
TRAIN_3060,18.85,94.598,0.599,340.34,7,2,8,0.593,119.74,[0 0 0 ... 1 0 0]
TRAIN_3061,0.04,0.51,4.672,346.383,4,0,2,4.673,77.84,[0 0 0 ... 0 0 0]
TRAIN_3062,0.73,40.0,3.043,253.087,2,2,1,3.038,57.36,[0 0 0 ... 0 0 0]
TRAIN_3063,25.73,91.44,2.528,381.336,4,2,4,2.528,88.38,[0 0 0 ... 0 0 0]
TRAIN_3064,99.9,91.192,0.249,435.476,5,0,5,0.249,93.6,[0 0 0 ... 0 0 0]
TRAIN_3065,1.695,2.675,3.24,463.371,4,1,6,3.25,113.49,[0 0 0 ... 0 0 0]
TRAIN_3066,0.625,0.204,2.997,281.758,3,0,5,3.001,67.42,[0 0 0 ... 0 0 0]
TRAIN_3067,7.915,51.475,2.147,269.302,4,1,2,2.146,61.58,[0 0 0 ... 0 0 0]
TRAIN_3068,1.04,1.34,2.985,443.965,6,1,7,2.354,106.3,[0 0 0 ... 0 0 0]
TRAIN_3069,33.028,63.2,2.068,386.425,6,1,4,2.17,103.2,[0 0 0 ... 0 0 0]
TRAIN_3070,37.928,79.219,2.912,445.553,5,1,5,1.244,56.25,[0 0 0 ... 0 0 0]
TRAIN_3071,2.73,4.993,5.102,432.535,3,0,4,5.101,66.07,[0 0 0 ... 0 0 0]
TRAIN_3072,1.0,55.52,4.836,327.46,3,1,9,4.51,30.49,[0 0 0 ... 0 0 0]
TRAIN_3073,16.24,53.58,1.819,300.379,3,1,3,0.592,91.86,[0 0 0 ... 0 0 0]
TRAIN_3074,74.864,85.759,3.905,355.861,2,0,5,3.905,28.07,[0 0 0 ... 0 1 0]
TRAIN_3075,1.315,13.114,2.0,294.326,6,1,4,1.991,97.15,[0 0 0 ... 0 0 0]
TRAIN_3076,4.913,53.009,2.756,250.295,2,1,1,2.756,38.06,[0 0 0 ... 0 0 0]
TRAIN_3077,40.54,99.99,2.656,291.349,5,1,3,2.656,89.86,[0 0 3 ... 0 0 0]
TRAIN_3078,95.56,99.9,1.316,280.201,4,2,3,1.316,91.21,[0 0 0 ... 0 0 0]
TRAIN_3079,10.268,75.593,1.072,274.322,5,1,5,1.072,76.06,[0 0 0 ... 0 0 0]
TRAIN_3080,11.73,96.72,2.159,284.704,4,1,2,2.17,71.75,[0 0 0 ... 0 0 0]
TRAIN_3081,0.42,93.23,-0.303,353.41,7,2,6,-0.267,96.3,[0 0 0 ... 0 0 0]
TRAIN_3082,97.65,99.99,0.778,333.341,4,1,3,1.051,73.74,[0 0 0 ... 0 0 0]
TRAIN_3083,83.99,94.7,1.598,316.398,4,1,2,1.598,67.35,[0 0 0 ... 0 0 0]
TRAIN_3084,7.95,16.16,4.722,372.46,2,0,4,4.716,32.78,[0 0 0 ... 0 0 0]
TRAIN_3085,0.0,0.0,2.507,269.121,2,1,0,2.507,84.45,[0 0 0 ... 0 0 0]
TRAIN_3086,65.258,60.203,3.187,377.332,7,3,2,2.513,121.87,[0 0 0 ... 0 0 0]
TRAIN_3087,10.037,53.332,2.381,255.272,3,0,2,2.394,64.95,[0 0 0 ... 0 0 0]
TRAIN_3088,23.567,65.009,3.128,253.253,3,2,2,3.109,66.49,[0 0 0 ... 0 0 0]
TRAIN_3089,63.495,85.57,0.454,257.717,3,0,2,0.454,45.14,[0 0 0 ... 0 0 0]
TRAIN_3090,99.99,99.99,-0.957,346.338,6,1,4,-0.953,133.5,[0 0 0 ... 0 0 0]
TRAIN_3091,1.0,3.78,0.123,322.336,5,1,5,0.123,113.18,[0 0 0 ... 0 0 0]
TRAIN_3092,77.76,49.28,4.178,480.579,5,1,5,4.177,109.75,[0 0 0 ... 0 0 0]
TRAIN_3093,0.21,2.3,3.056,465.361,4,1,7,3.056,84.09,[0 0 0 ... 0 0 0]
TRAIN_3094,65.83,91.75,2.73,323.392,4,0,5,2.73,63.91,[0 0 0 ... 0 0 0]
TRAIN_3095,99.99,12.42,4.868,354.395,3,0,5,4.868,51.75,[0 0 0 ... 0 0 0]
TRAIN_3096,34.02,70.6,4.489,401.481,3,1,4,4.49,72.37,[0 0 0 ... 0 0 0]
TRAIN_3097,55.12,66.06,2.91,412.444,4,2,5,2.91,119.78,[0 0 0 ... 0 0 0]
TRAIN_3098,92.21,99.99,1.338,393.914,5,4,6,0.13,107.62,[0 0 0 ... 0 0 0]
TRAIN_3099,0.41,7.26,4.739,415.319,3,0,4,4.74,53.46,[0 0 0 ... 0 0 0]
TRAIN_3100,33.88,49.18,7.185,522.033,2,1,3,7.185,74.73,[0 0 0 ... 0 0 0]
TRAIN_3101,0.45,52.7,3.777,381.447,3,2,6,3.777,64.52,[0 0 0 ... 0 0 0]
TRAIN_3102,45.92,89.65,0.311,425.542,5,1,9,0.311,104.4,[0 0 0 ... 0 0 0]
TRAIN_3103,54.736,75.848,1.707,336.469,3,1,3,1.707,58.64,[0 0 0 ... 0 0 0]
TRAIN_3104,63.15,81.05,3.165,253.36,2,1,4,3.165,80.56,[0 0 0 ... 0 0 0]
TRAIN_3105,18.129,11.344,4.122,267.322,3,1,5,2.745,50.19,[0 0 0 ... 0 0 0]
TRAIN_3106,40.763,91.036,1.221,278.373,3,0,4,1.223,79.25,[0 0 0 ... 0 0 0]
TRAIN_3107,51.86,59.82,0.587,348.781,4,2,4,0.6,76.66,[0 0 0 ... 0 0 0]
TRAIN_3108,66.019,67.265,1.604,250.055,4,0,1,1.611,67.39,[0 0 0 ... 0 0 0]
TRAIN_3109,0.524,1.912,1.606,327.419,5,3,8,0.38,96.53,[0 0 0 ... 0 0 0]
TRAIN_3110,58.182,78.925,2.786,253.339,2,2,3,1.66,32.26,[0 0 0 ... 0 0 0]
TRAIN_3111,97.569,99.952,-0.436,280.32,4,2,3,-0.436,78.87,[0 0 0 ... 0 0 0]
TRAIN_3112,46.719,70.304,1.319,368.43,4,0,1,1.328,79.54,[0 0 0 ... 0 0 0]
TRAIN_3113,0.5,0.52,4.824,596.714,4,1,8,3.629,92.17,[0 0 0 ... 0 0 0]
TRAIN_3114,3.432,17.121,2.954,334.433,3,1,1,2.954,86.88,[0 0 1 ... 0 0 0]
TRAIN_3115,91.807,99.9,-0.689,342.353,6,0,3,-0.689,91.23,[0 0 0 ... 0 0 0]
TRAIN_3116,0.0,0.034,1.675,365.765,6,2,5,1.092,94.09,[0 0 0 ... 0 0 1]
TRAIN_3117,2.866,10.312,2.685,440.515,5,1,5,2.685,103.98,[0 0 0 ... 0 0 0]
TRAIN_3118,1.01,2.9,3.975,387.539,2,1,5,3.975,74.73,[0 0 0 ... 0 0 0]
TRAIN_3119,78.08,30.02,2.263,311.335,4,1,5,2.263,73.22,[0 0 0 ... 0 0 0]
TRAIN_3120,22.029,71.316,3.238,252.268,4,1,1,3.236,66.14,[0 0 0 ... 0 0 0]
TRAIN_3121,22.764,46.953,1.675,329.35,5,1,5,1.675,88.16,[0 0 0 ... 0 0 0]
TRAIN_3122,74.411,81.251,4.377,408.252,4,1,6,4.377,84.15,[0 0 0 ... 0 0 0]
TRAIN_3123,63.43,71.77,4.95,502.585,5,2,6,4.613,111.22,[0 0 0 ... 0 1 0]
TRAIN_3124,55.785,73.242,3.946,367.4,2,1,3,3.947,58.37,[0 0 0 ... 0 0 0]
TRAIN_3125,0.39,3.9,4.376,483.557,5,1,9,4.376,119.44,[0 0 0 ... 0 0 0]
TRAIN_3126,99.9,99.9,0.864,298.297,4,2,4,0.864,90.43,[0 0 0 ... 0 0 0]
TRAIN_3127,16.39,56.81,2.406,267.326,3,1,1,2.382,68.87,[0 0 0 ... 0 0 0]
TRAIN_3128,73.745,89.375,6.456,444.612,3,0,4,6.45,40.43,[0 0 1 ... 0 0 0]
TRAIN_3129,64.95,98.49,2.986,444.486,6,1,5,2.986,96.09,[0 0 0 ... 0 0 0]
TRAIN_3130,35.809,92.291,2.108,335.383,5,1,4,2.277,104.96,[0 1 0 ... 0 1 0]
TRAIN_3131,74.6,77.19,1.988,320.43,3,1,4,1.988,65.0,[0 1 1 ... 0 0 0]
TRAIN_3132,3.506,21.055,4.364,373.284,6,0,7,4.364,91.33,[0 0 0 ... 0 0 0]
TRAIN_3133,53.584,56.855,1.338,354.403,4,3,6,1.309,96.1,[0 0 0 ... 0 0 0]
TRAIN_3134,1.703,0.629,3.85,405.531,4,0,5,3.85,88.28,[0 0 0 ... 0 0 0]
TRAIN_3135,98.54,99.99,0.404,287.378,4,0,5,0.404,72.81,[0 0 0 ... 0 0 0]
TRAIN_3136,21.62,74.74,2.829,407.512,5,2,4,1.649,87.97,[0 0 2 ... 0 0 0]
TRAIN_3137,4.144,28.622,4.402,303.758,1,1,1,4.402,29.1,[0 0 0 ... 0 0 0]
TRAIN_3138,26.95,99.99,2.966,450.513,7,2,9,2.926,133.39,[0 0 0 ... 0 0 0]
TRAIN_3139,0.07,1.34,3.081,304.427,2,2,6,3.06,50.36,[0 0 0 ... 0 0 0]
TRAIN_3140,25.037,52.425,3.669,396.237,3,0,2,3.669,50.86,[0 0 0 ... 0 0 0]
TRAIN_3141,79.5,94.429,4.033,315.754,4,1,3,2.561,68.01,[0 0 0 ... 0 0 0]
TRAIN_3142,3.72,8.86,3.796,356.465,2,2,4,3.729,117.5,[0 0 0 ... 0 0 0]
TRAIN_3143,44.956,55.437,1.661,347.367,4,1,2,1.667,82.43,[0 0 0 ... 0 0 1]
TRAIN_3144,74.67,86.91,1.802,337.437,3,2,3,1.802,86.89,[0 0 1 ... 0 0 0]
TRAIN_3145,23.635,62.64,2.652,303.358,2,2,3,2.655,54.02,[0 0 0 ... 0 0 0]
TRAIN_3146,50.785,61.724,3.526,405.4,5,1,5,3.526,87.0,[0 0 0 ... 0 0 0]
TRAIN_3147,49.21,51.88,3.847,373.489,4,0,5,3.847,92.88,[0 0 0 ... 0 0 0]
TRAIN_3148,1.34,23.5,3.305,304.45,2,0,2,3.306,61.44,[0 0 0 ... 0 0 0]
TRAIN_3149,9.01,31.19,4.994,595.968,5,0,9,4.722,82.19,[0 0 0 ... 0 0 0]
TRAIN_3150,73.19,92.84,3.673,419.427,6,1,6,2.202,85.3,[0 0 0 ... 0 0 0]
TRAIN_3151,34.24,48.12,1.777,281.109,4,0,3,1.777,52.3,[0 0 0 ... 0 0 0]
TRAIN_3152,95.89,95.73,1.155,357.836,5,3,6,1.155,101.82,[0 0 0 ... 0 0 0]
TRAIN_3153,99.0,88.33,-0.55,335.358,6,2,7,-0.554,109.44,[0 0 0 ... 0 0 0]
TRAIN_3154,0.723,20.24,4.653,329.395,3,0,5,4.655,39.94,[0 1 0 ... 0 0 0]
TRAIN_3155,56.678,18.489,6.266,379.45,2,0,4,6.266,31.23,[0 0 0 ... 0 0 0]
TRAIN_3156,57.31,70.51,3.706,430.502,4,2,6,3.673,99.94,[0 0 0 ... 0 0 0]
TRAIN_3157,52.847,103.907,3.319,299.323,2,0,0,3.319,29.54,[0 0 0 ... 0 0 0]
TRAIN_3158,5.6,1.26,3.386,292.335,4,0,5,3.386,60.67,[0 0 0 ... 0 0 0]
TRAIN_3159,1.67,1.92,4.243,507.581,6,0,5,4.359,123.16,[0 0 0 ... 0 1 0]
TRAIN_3160,0.427,0.414,3.394,358.177,6,0,7,3.394,83.31,[0 0 0 ... 0 0 0]
TRAIN_3161,0.0,0.0,4.934,553.444,5,1,7,4.934,73.17,[0 0 0 ... 0 0 0]
TRAIN_3162,45.86,53.29,2.472,404.419,6,1,8,2.699,89.18,[0 0 0 ... 0 0 0]
TRAIN_3163,0.76,9.1,2.173,409.501,4,0,2,2.172,78.43,[0 0 0 ... 0 0 0]
TRAIN_3164,70.815,99.9,1.993,306.38,5,1,4,1.984,80.85,[0 0 0 ... 0 0 0]
TRAIN_3165,45.65,81.67,1.489,428.462,6,4,7,1.657,145.33,[0 0 0 ... 0 0 0]
TRAIN_3166,78.6,11.9,2.581,416.982,2,1,2,2.581,52.32,[0 0 0 ... 0 0 0]
TRAIN_3167,2.012,3.399,4.292,378.404,6,2,3,3.98,117.81,[0 0 0 ... 0 0 0]
TRAIN_3168,1.947,1.659,4.489,472.393,5,1,9,4.489,82.24,[0 0 0 ... 0 0 0]
TRAIN_3169,81.399,47.582,3.188,456.424,6,1,5,3.188,112.62,[0 0 0 ... 0 0 0]
TRAIN_3170,65.66,99.0,0.954,278.307,4,1,3,0.945,78.67,[0 0 0 ... 0 0 0]
TRAIN_3171,26.945,79.214,2.069,324.803,5,1,2,1.997,45.17,[0 0 0 ... 0 0 0]
TRAIN_3172,54.36,46.73,4.561,413.417,4,1,5,4.561,79.37,[0 0 0 ... 0 0 0]
TRAIN_3173,63.635,58.334,5.949,402.83,3,1,4,4.48,68.26,[0 0 0 ... 0 1 0]
TRAIN_3174,32.552,59.632,6.304,439.957,2,1,3,6.324,54.55,[0 0 0 ... 0 0 0]
TRAIN_3175,42.36,43.449,0.195,320.387,4,3,6,0.191,94.03,[0 0 0 ... 0 0 0]
TRAIN_3176,0.699,8.554,3.989,382.502,3,3,7,3.989,82.18,[0 0 1 ... 0 0 0]
TRAIN_3177,48.593,89.137,2.363,286.289,4,3,4,2.3,112.49,[1 0 0 ... 0 0 0]
TRAIN_3178,0.06,7.56,3.855,331.368,3,2,3,3.855,67.01,[0 0 0 ... 0 0 0]
TRAIN_3179,56.375,68.866,2.035,320.43,3,1,3,2.035,59.39,[0 0 0 ... 0 0 0]
TRAIN_3180,5.37,23.82,6.349,654.772,7,0,11,6.349,118.66,[0 0 0 ... 0 0 0]
TRAIN_3181,6.47,11.31,3.372,488.545,4,1,6,0.892,69.88,[0 0 1 ... 0 0 0]
TRAIN_3182,37.667,6.548,-0.546,269.232,6,3,2,-0.508,119.31,[0 0 0 ... 0 0 0]
TRAIN_3183,19.685,89.455,1.04,313.311,3,1,2,1.04,84.78,[0 0 0 ... 0 0 0]
TRAIN_3184,10.05,12.38,5.284,569.522,5,0,11,3.86,65.98,[0 0 0 ... 0 0 0]
TRAIN_3185,47.83,72.76,4.539,430.522,2,4,6,4.539,118.61,[0 0 0 ... 0 0 0]
TRAIN_3186,38.21,99.0,0.783,323.346,4,1,3,1.053,71.53,[0 0 0 ... 0 0 0]
TRAIN_3187,4.009,4.375,4.492,375.42,4,1,6,4.491,69.14,[0 0 0 ... 0 0 0]
TRAIN_3188,7.151,74.984,2.628,417.893,6,3,8,2.628,102.43,[0 0 0 ... 0 0 0]
TRAIN_3189,59.817,66.691,3.804,478.204,3,3,6,2.34,78.42,[0 0 0 ... 0 0 0]
TRAIN_3190,71.567,95.714,2.38,286.392,2,2,4,1.211,69.37,[0 0 0 ... 0 0 0]
TRAIN_3191,25.28,68.34,4.85,401.458,4,1,6,4.85,71.53,[0 0 0 ... 1 0 0]
TRAIN_3192,22.728,56.429,1.971,276.374,4,1,5,0.41,33.73,[0 0 0 ... 0 0 0]
TRAIN_3193,91.45,82.89,0.631,379.412,5,0,4,0.631,80.56,[0 0 0 ... 0 0 0]
TRAIN_3194,0.788,78.655,3.813,317.275,8,0,4,3.813,90.55,[0 0 0 ... 0 0 0]
TRAIN_3195,26.803,65.267,3.336,290.268,3,1,3,3.336,63.84,[0 0 0 ... 0 0 0]
TRAIN_3196,0.394,0.2,3.069,289.334,3,0,4,3.069,57.74,[0 0 0 ... 0 0 0]
TRAIN_3197,83.972,71.057,0.729,427.255,4,1,3,0.729,82.84,[0 0 0 ... 0 0 1]
TRAIN_3198,14.57,33.01,3.095,378.421,4,1,4,3.006,63.94,[0 0 0 ... 0 0 0]
TRAIN_3199,0.34,1.0,6.287,436.548,3,0,4,6.288,51.02,[0 0 0 ... 0 0 0]
TRAIN_3200,0.104,5.267,3.587,274.29,3,0,5,2.382,49.06,[0 0 0 ... 0 0 0]
TRAIN_3201,2.24,27.77,1.135,367.195,5,0,7,1.154,68.73,[0 0 0 ... 0 0 0]
TRAIN_3202,1.286,33.545,2.712,332.484,4,0,5,1.222,49.33,[0 0 0 ... 0 0 0]
TRAIN_3203,4.05,28.948,3.714,308.353,2,1,4,3.62,42.21,[0 0 0 ... 0 0 0]
TRAIN_3204,8.82,0.33,4.034,309.75,3,0,2,4.043,39.42,[0 0 0 ... 0 0 0]
TRAIN_3205,1.0,1.0,4.357,422.926,4,1,6,4.357,84.09,[0 0 0 ... 0 0 0]
TRAIN_3206,1.78,16.17,1.268,275.26,5,2,5,-0.181,107.44,[0 0 0 ... 0 0 0]
TRAIN_3207,52.0,69.13,5.308,352.427,4,0,4,5.308,45.51,[0 0 0 ... 0 0 0]
TRAIN_3208,46.62,85.76,2.299,299.329,3,0,2,2.34,58.91,[0 0 0 ... 0 0 0]
TRAIN_3209,0.777,5.141,2.94,361.439,4,1,3,2.94,111.9,[0 0 0 ... 0 0 0]
TRAIN_3210,32.528,70.61,1.997,339.824,5,2,1,1.997,132.1,[0 0 0 ... 0 0 0]
TRAIN_3211,56.44,62.46,1.316,374.477,4,0,4,1.316,73.28,[0 0 0 ... 0 0 0]
TRAIN_3212,25.29,41.86,4.959,362.253,1,3,4,4.959,56.92,[0 0 0 ... 0 0 0]
TRAIN_3213,75.276,62.854,0.898,308.353,3,2,3,0.909,96.79,[0 0 0 ... 0 0 0]
TRAIN_3214,0.08,1.37,2.782,428.912,4,1,7,2.782,88.33,[0 0 0 ... 0 0 0]
